Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
295665.0,Macbook Pro Laptop,1.0,1700.0,2030-12-19 00:01:00.0000000,"136 Church St, New York City, NY 10001"
295666.0,LG Washing Machine,1.0,600.0,2029-12-19 07:03:00.0000000,"562 2nd St, New York City, NY 10001"
295667.0,USB-C Charging Cable,1.0,11.949999809265137,2012-12-19 18:21:00.0000000,"277 Main St, New York City, NY 10001"
295668.0,27in FHD Monitor,1.0,149.99000549316406,2022-12-19 15:13:00.0000000,"410 6th St, San Francisco, CA 94016"
295669.0,USB-C Charging Cable,1.0,11.949999809265137,2018-12-19 12:38:00.0000000,"43 Hill St, Atlanta, GA 30301"
295670.0,AA Batteries (4-pack),1.0,3.8399999141693115,2031-12-19 22:58:00.0000000,"200 Jefferson St, New York City, NY 10001"
295671.0,USB-C Charging Cable,1.0,11.949999809265137,2016-12-19 15:10:00.0000000,"928 12th St, Portland, OR 97035"
295672.0,USB-C Charging Cable,2.0,11.949999809265137,2013-12-19 09:29:00.0000000,"813 Hickory St, Dallas, TX 75001"
295673.0,Bose SoundSport Headphones,1.0,99.98999786376953,2015-12-19 23:26:00.0000000,"718 Wilson St, Dallas, TX 75001"
295674.0,AAA Batteries (4-pack),4.0,2.990000009536743,2028-12-19 11:51:00.0000000,"77 7th St, Dallas, TX 75001"
295675.0,USB-C Charging Cable,2.0,11.949999809265137,2013-12-19 13:52:00.0000000,"594 1st St, San Francisco, CA 94016"
295676.0,ThinkPad Laptop,1.0,999.989990234375,2028-12-19 17:19:00.0000000,"410 Lincoln St, Los Angeles, CA 90001"
295677.0,AA Batteries (4-pack),2.0,3.8399999141693115,2020-12-19 19:19:00.0000000,"866 Pine St, Boston, MA 02215"
295678.0,AAA Batteries (4-pack),2.0,2.990000009536743,2006-12-19 09:38:00.0000000,"187 Lincoln St, Dallas, TX 75001"
295679.0,USB-C Charging Cable,1.0,11.949999809265137,2025-12-19 09:39:00.0000000,"902 2nd St, Dallas, TX 75001"
295680.0,Lightning Charging Cable,1.0,14.949999809265137,2001-12-19 14:30:00.0000000,"338 Main St, Austin, TX 73301"
295681.0,Google Phone,1.0,600.0,2025-12-19 12:37:00.0000000,"79 Elm St, Boston, MA 02215"
295681.0,USB-C Charging Cable,1.0,11.949999809265137,2025-12-19 12:37:00.0000000,"79 Elm St, Boston, MA 02215"
295681.0,Bose SoundSport Headphones,1.0,99.98999786376953,2025-12-19 12:37:00.0000000,"79 Elm St, Boston, MA 02215"
295681.0,Wired Headphones,1.0,11.989999771118164,2025-12-19 12:37:00.0000000,"79 Elm St, Boston, MA 02215"
295682.0,USB-C Charging Cable,1.0,11.949999809265137,2023-12-19 19:25:00.0000000,"780 Elm St, Portland, OR 97035"
295683.0,Wired Headphones,1.0,11.989999771118164,2023-12-19 22:46:00.0000000,"341 Lake St, San Francisco, CA 94016"
295684.0,AAA Batteries (4-pack),4.0,2.990000009536743,2004-12-19 12:29:00.0000000,"936 Church St, San Francisco, CA 94016"
295685.0,Wired Headphones,1.0,11.989999771118164,2011-12-19 22:54:00.0000000,"662 Ridge St, San Francisco, CA 94016"
295686.0,USB-C Charging Cable,1.0,11.949999809265137,2017-12-19 16:10:00.0000000,"573 Maple St, Portland, ME 04101"
295687.0,Apple Airpods Headphones,1.0,150.0,2010-12-19 00:38:00.0000000,"531 Ridge St, Boston, MA 02215"
295688.0,Apple Airpods Headphones,1.0,150.0,2008-12-19 11:21:00.0000000,"546 Park St, Los Angeles, CA 90001"
295689.0,LG Washing Machine,1.0,600.0,2024-12-19 11:21:00.0000000,"173 Lake St, San Francisco, CA 94016"
295690.0,Apple Airpods Headphones,1.0,150.0,2004-12-19 00:44:00.0000000,"174 Cedar St, Seattle, WA 98101"
295691.0,Bose SoundSport Headphones,1.0,99.98999786376953,2022-12-19 18:34:00.0000000,"102 Johnson St, Los Angeles, CA 90001"
295692.0,AA Batteries (4-pack),2.0,3.8399999141693115,2014-12-19 01:21:00.0000000,"640 Cherry St, Los Angeles, CA 90001"
295693.0,Wired Headphones,1.0,11.989999771118164,2016-12-19 16:40:00.0000000,"856 12th St, Atlanta, GA 30301"
295694.0,Lightning Charging Cable,1.0,14.949999809265137,2026-12-19 18:18:00.0000000,"310 Pine St, Dallas, TX 75001"
295695.0,Lightning Charging Cable,1.0,14.949999809265137,2014-12-19 06:09:00.0000000,"903 Lincoln St, Boston, MA 02215"
295696.0,Lightning Charging Cable,1.0,14.949999809265137,2023-12-19 13:09:00.0000000,"252 Hickory St, San Francisco, CA 94016"
295697.0,ThinkPad Laptop,1.0,999.989990234375,2015-12-19 07:38:00.0000000,"742 River St, San Francisco, CA 94016"
295698.0,Vareebadd Phone,1.0,400.0,2013-12-19 14:32:00.0000000,"175 1st St, New York City, NY 10001"
295698.0,USB-C Charging Cable,2.0,11.949999809265137,2013-12-19 14:32:00.0000000,"175 1st St, New York City, NY 10001"
295699.0,AA Batteries (4-pack),1.0,3.8399999141693115,2017-12-19 18:32:00.0000000,"162 Maple St, Seattle, WA 98101"
295700.0,Bose SoundSport Headphones,1.0,99.98999786376953,2025-12-19 19:02:00.0000000,"363 Hickory St, New York City, NY 10001"
295701.0,Bose SoundSport Headphones,1.0,99.98999786376953,2028-12-19 15:05:00.0000000,"751 North St, San Francisco, CA 94016"
295702.0,Wired Headphones,2.0,11.989999771118164,2021-12-19 18:50:00.0000000,"628 River St, Austin, TX 73301"
295703.0,AA Batteries (4-pack),1.0,3.8399999141693115,2017-12-19 12:27:00.0000000,"502 Jefferson St, Austin, TX 73301"
295703.0,Bose SoundSport Headphones,1.0,99.98999786376953,2017-12-19 12:27:00.0000000,"502 Jefferson St, Austin, TX 73301"
295704.0,Wired Headphones,1.0,11.989999771118164,2012-12-19 00:20:00.0000000,"457 8th St, New York City, NY 10001"
295705.0,Wired Headphones,1.0,11.989999771118164,2025-12-19 10:41:00.0000000,"133 Jackson St, New York City, NY 10001"
295706.0,AAA Batteries (4-pack),3.0,2.990000009536743,2012-12-19 20:08:00.0000000,"599 Hill St, Los Angeles, CA 90001"
295707.0,Lightning Charging Cable,1.0,14.949999809265137,2007-12-19 11:01:00.0000000,"547 Ridge St, San Francisco, CA 94016"
295708.0,27in FHD Monitor,1.0,149.99000549316406,2013-12-19 14:55:00.0000000,"846 9th St, Boston, MA 02215"
295709.0,Bose SoundSport Headphones,1.0,99.98999786376953,2025-12-19 16:38:00.0000000,"662 6th St, San Francisco, CA 94016"
295710.0,AAA Batteries (4-pack),1.0,2.990000009536743,2026-12-19 19:09:00.0000000,"729 Pine St, Atlanta, GA 30301"
295711.0,AAA Batteries (4-pack),2.0,2.990000009536743,2004-12-19 13:43:00.0000000,"489 Johnson St, San Francisco, CA 94016"
295712.0,Macbook Pro Laptop,1.0,1700.0,2010-12-19 20:02:00.0000000,"331 Madison St, New York City, NY 10001"
295713.0,Bose SoundSport Headphones,1.0,99.98999786376953,2024-12-19 07:55:00.0000000,"490 Spruce St, New York City, NY 10001"
295714.0,iPhone,1.0,700.0,2031-12-19 07:39:00.0000000,"826 Hickory St, Los Angeles, CA 90001"
295715.0,USB-C Charging Cable,2.0,11.949999809265137,2017-12-19 18:20:00.0000000,"169 Maple St, Seattle, WA 98101"
295716.0,20in Monitor,1.0,109.98999786376953,2003-12-19 23:28:00.0000000,"593 9th St, Los Angeles, CA 90001"
295717.0,Macbook Pro Laptop,1.0,1700.0,2025-12-19 09:51:00.0000000,"82 10th St, San Francisco, CA 94016"
295718.0,Lightning Charging Cable,1.0,14.949999809265137,2027-12-19 17:25:00.0000000,"785 Chestnut St, San Francisco, CA 94016"
295719.0,27in FHD Monitor,1.0,149.99000549316406,2024-12-19 18:51:00.0000000,"334 2nd St, Los Angeles, CA 90001"
295720.0,AA Batteries (4-pack),1.0,3.8399999141693115,2017-12-19 22:52:00.0000000,"298 Ridge St, New York City, NY 10001"
295721.0,34in Ultrawide Monitor,1.0,379.989990234375,2008-12-19 18:22:00.0000000,"915 1st St, Seattle, WA 98101"
295722.0,Wired Headphones,1.0,11.989999771118164,2008-12-19 23:46:00.0000000,"380 Lake St, San Francisco, CA 94016"
295723.0,AA Batteries (4-pack),1.0,3.8399999141693115,2007-12-19 13:59:00.0000000,"530 Walnut St, Los Angeles, CA 90001"
295724.0,AA Batteries (4-pack),2.0,3.8399999141693115,2003-12-19 14:19:00.0000000,"570 Walnut St, Dallas, TX 75001"
295725.0,AAA Batteries (4-pack),3.0,2.990000009536743,2005-12-19 15:01:00.0000000,"911 River St, San Francisco, CA 94016"
295726.0,iPhone,1.0,700.0,2025-12-19 14:49:00.0000000,"203 Lakeview St, Boston, MA 02215"
295726.0,Lightning Charging Cable,1.0,14.949999809265137,2025-12-19 14:49:00.0000000,"203 Lakeview St, Boston, MA 02215"
295727.0,Bose SoundSport Headphones,1.0,99.98999786376953,2014-12-19 14:03:00.0000000,"5 Dogwood St, San Francisco, CA 94016"
295728.0,27in FHD Monitor,1.0,149.99000549316406,2021-12-19 19:21:00.0000000,"366 Washington St, New York City, NY 10001"
295729.0,34in Ultrawide Monitor,1.0,379.989990234375,2028-12-19 21:58:00.0000000,"432 1st St, Dallas, TX 75001"
295730.0,34in Ultrawide Monitor,1.0,379.989990234375,2014-12-19 20:04:00.0000000,"574 West St, San Francisco, CA 94016"
295731.0,USB-C Charging Cable,1.0,11.949999809265137,2016-12-19 11:47:00.0000000,"33 9th St, San Francisco, CA 94016"
295732.0,Apple Airpods Headphones,1.0,150.0,2029-12-19 18:44:00.0000000,"860 Washington St, Boston, MA 02215"
295733.0,27in FHD Monitor,1.0,149.99000549316406,2020-12-19 11:31:00.0000000,"228 5th St, Boston, MA 02215"
295734.0,AAA Batteries (4-pack),1.0,2.990000009536743,2025-12-19 12:38:00.0000000,"453 Jackson St, Portland, OR 97035"
